date,news_sentiment_mean,news_sentiment_std,news_positive_ratio,news_negative_ratio,news_headline_volume
2020-04-08,-0.6965828,0.21242024,0.0,1.0,2
2020-04-21,0.4105248,0.34366193,1.0,0.0,2
2020-04-27,0.7383599,0.0,1.0,0.0,1
2020-05-04,-0.06269805,0.0,0.0,0.0,1
2020-05-13,-0.66308933,0.32647285,0.0,0.5,2
2020-05-14,-0.94303495,0.0,0.0,1.0,1
2020-05-15,-0.42262575,0.0,0.0,0.0,1
2020-06-04,-0.89080864,0.0,0.0,1.0,1
2020-06-09,-0.13003704,0.0,0.0,1.0,1
2020-06-23,-0.75535893,0.06401014,0.0,1.0,2
2020-06-24,-0.1492868,0.0,0.0,0.0,1
2020-06-26,0.042144895,0.0,0.0,0.0,1
2020-06-30,0.07635896,0.0,0.0,0.0,1
2020-07-01,-0.7998837,0.0,0.0,1.0,1
2020-07-03,-0.26644516,0.6129943,0.0,0.5,2
2020-07-07,0.16476113,0.96388704,0.5,0.5,2
2020-07-08,-0.7016041,0.0,0.0,1.0,1
2020-07-16,-0.9077632,0.0,0.0,1.0,1
2020-07-17,-0.93405974,0.0,0.0,1.0,1
2020-07-20,0.90511245,0.0,1.0,0.0,1
2020-07-31,0.88649905,0.0,1.0,0.0,1
2020-08-12,-0.66076267,0.2792981,0.0,0.6666666666666666,3
2020-08-26,-0.40934175,0.0,0.0,1.0,1
2020-08-27,0.24806647,0.0,0.0,0.0,1
2020-08-28,-0.9320312,0.0,0.0,1.0,1
2020-08-30,-0.60508287,0.0,0.0,1.0,1
2020-09-08,-0.9535479,0.0,0.0,1.0,1
2020-09-12,-0.91252655,0.0,0.0,1.0,1
2020-09-14,0.13341926,0.0,0.0,0.0,1
2020-09-15,-0.6720871,0.0,0.0,1.0,1
2020-09-16,-0.797706,0.0,0.0,1.0,1
2020-09-23,-0.9030738,0.0,0.0,1.0,1
2020-10-02,-0.7769615,0.0,0.0,1.0,1
2020-10-05,-0.3966158,0.0,0.0,0.0,1
2020-10-18,-0.93677384,0.0,0.0,1.0,1
2020-10-28,-0.37354583,0.0,0.0,0.0,1
2020-10-29,-0.85656124,0.0,0.0,1.0,1
2020-11-03,-0.93682194,0.0,0.0,1.0,1
2020-11-04,-0.077973075,0.0,0.0,0.0,1
2020-11-09,0.034005776,0.0,0.0,0.0,1
2020-11-12,-0.6941753,0.0,0.0,1.0,1
2020-11-14,0.6618115,0.0,1.0,0.0,1
2020-11-22,-0.044666633,0.0,0.0,0.0,1
2020-11-25,-0.16498384,0.0,0.0,0.0,1
2020-12-08,0.8702345,0.0,1.0,0.0,1
2020-12-16,-0.8998219,0.0,0.0,1.0,1
2021-01-11,-0.58545256,0.0,0.0,1.0,1
2021-01-14,-0.909561,0.0,0.0,1.0,1
2021-01-21,-0.5870662,0.0,0.0,1.0,1
2021-01-22,0.22792232,0.0,0.0,0.0,1
2021-02-10,-0.74032044,0.0,0.0,1.0,1
2021-02-11,-0.3341218,0.0,0.0,0.0,1
2021-03-20,-0.93150735,0.0,0.0,1.0,1
2021-04-01,-0.42289618,0.0,0.0,0.0,1
2021-04-21,-0.33951843,0.0,0.0,1.0,1
2021-05-07,-0.3506773,0.0,0.0,0.0,1
2021-06-15,-0.24767762,0.44052553,0.0,0.5,2
2021-06-17,-0.93505096,0.0,0.0,1.0,1
2021-06-18,-0.71204853,0.0,0.0,1.0,1
2021-06-23,-0.122982554,0.0,0.0,0.0,1
2021-06-30,-0.92766976,0.0,0.0,1.0,1
2021-07-04,-0.5103021,0.0,0.0,1.0,1
2021-07-07,-0.24453221,0.0,0.0,0.0,1
2021-07-11,-0.27121672,0.0,0.0,0.0,1
2021-07-16,-0.28374255,0.7620554,0.0,0.5,2
2021-07-21,-0.15280554,1.143993,0.5,0.5,2
2021-07-29,-0.76227933,0.26919284,0.0,1.0,2
2021-07-30,-0.65459913,0.0,0.0,1.0,1
2021-08-02,0.15982367,0.0,0.0,0.0,1
2021-08-04,-0.22119111,0.0,0.0,0.0,1
2021-08-11,-0.3518647,0.0,0.0,0.0,1
2021-08-12,-0.30310094,0.0,0.0,0.0,1
2021-08-26,-0.20938146,0.0,0.0,0.0,1
2021-08-31,-0.24961564,0.102533676,0.0,0.0,2
2021-09-01,-0.8375588,0.0,0.0,1.0,1
2021-09-02,-0.9327348,0.0,0.0,1.0,1
2021-09-03,-0.9214093,0.0,0.0,1.0,1
2021-09-09,-0.6865837,0.0,0.0,1.0,1
2021-09-28,0.6174592,0.0,1.0,0.0,1
2021-09-29,-0.9024501,0.0,0.0,1.0,1
2021-10-01,-0.13179809,0.0,0.0,0.0,1
2021-10-14,-0.90479964,0.0,0.0,1.0,1
2021-10-22,-0.95424247,0.0,0.0,1.0,1
2021-10-27,-0.015632004,0.0,0.0,0.0,1
2021-11-02,-0.8263348,0.0,0.0,1.0,1
2021-11-03,-0.11179432,1.1672065,0.5,0.5,2
2021-11-05,0.4637422,0.0,1.0,0.0,1
2021-11-06,-0.3049009,0.0,0.0,0.0,1
2021-11-08,0.056234818,0.0,0.0,0.0,1
2021-11-17,-0.48824292,0.0,0.0,1.0,1
2021-11-22,-0.700768,0.23186702,0.0,1.0,3
2021-11-25,-0.50589436,0.63239497,0.0,0.5,2
2021-11-26,-0.14609158,0.0,0.0,0.0,1
2021-12-03,-0.11589526,0.0,0.0,0.0,1
2021-12-08,0.8227212,0.0,1.0,0.0,1
2021-12-09,-0.2644488,0.0,0.0,0.0,1
2021-12-11,-0.9345764,0.0,0.0,1.0,1
2021-12-15,-0.9034051,0.0,0.0,1.0,1
2021-12-24,-0.70496726,0.0,0.0,1.0,1
2022-01-11,-0.8686762,0.0,0.0,1.0,1
2022-01-12,-0.89834386,0.0,0.0,1.0,1
2022-01-14,0.58501035,0.0,1.0,0.0,1
2022-01-18,-0.014031492,0.0,0.0,0.0,1
2022-01-25,0.42958456,0.687472,0.5,0.0,2
2022-02-02,-0.95052415,0.0,0.0,1.0,1
2022-02-10,-0.015472472,0.0,0.0,0.0,1
2022-02-11,-0.2167655,0.0,0.0,0.0,1
2022-02-12,-0.1346792,0.0,0.0,1.0,1
2022-02-17,-0.40369293,0.0,0.0,0.0,1
2022-02-22,-0.9186527,0.0,0.0,1.0,1
2022-03-02,-0.5948971,0.5110651,0.0,0.5,2
2022-03-03,-0.4930575,0.10180582,0.0,1.0,2
2022-04-08,-0.9079053,0.0,0.0,1.0,1
2022-04-18,-0.030559456,0.0,0.0,0.0,1
2022-04-21,-0.53238267,0.0,0.0,1.0,1
2022-04-26,-0.88585573,0.0,0.0,1.0,1
2022-04-27,-0.55664307,0.0,0.0,1.0,1
2022-04-28,-0.34174806,0.23788446,0.0,0.5,2
2022-05-03,-0.2949331,0.57731533,0.0,0.5,2
2022-05-06,-0.81160545,0.0,0.0,1.0,1
2022-05-17,-0.26391563,0.0,0.0,0.0,1
2022-05-19,-0.64367956,0.03845436,0.0,1.0,2
2022-05-25,0.37857014,0.0,0.0,0.0,1
2022-05-26,-0.9468433,0.0,0.0,1.0,1
2022-05-27,-0.23065995,0.0,0.0,0.0,1
2022-05-30,-0.63605654,0.0,0.0,1.0,1
2022-06-02,-0.634718,0.0,0.0,1.0,1
2022-06-06,-0.8860047,0.0,0.0,1.0,1
2022-06-07,0.8779481,0.0,1.0,0.0,1
2022-06-08,0.11026869,0.0,0.0,0.0,1
2022-06-09,0.29850426,0.0,0.0,0.0,1
2022-06-14,-0.8814713,0.11965406,0.0,1.0,2
2022-06-15,-0.958298,0.0,0.0,1.0,1
2022-06-17,-0.45000157,0.68107134,0.0,0.5,2
2022-06-20,-0.88151985,0.0,0.0,1.0,1
2022-06-27,-0.29971156,0.0,0.0,1.0,1
2022-07-06,-0.49693215,0.0,0.0,1.0,1
2022-07-20,0.2936556,0.0,0.0,0.0,1
2022-07-24,-0.30123428,0.0,0.0,0.0,1
2022-08-01,0.8541069,0.09458102,1.0,0.0,2
2022-08-02,0.8528738,0.0,1.0,0.0,1
2022-08-04,0.073251754,1.1323231,0.5,0.5,2
2022-08-06,-0.27427185,0.0,0.0,0.0,1
2022-08-09,0.3671087,0.0,1.0,0.0,1
2022-08-10,-0.01454917,0.0,0.0,0.0,1
2022-08-15,-0.1621297,0.0,0.0,0.0,1
2022-08-17,-0.049065758,0.0,0.0,0.0,1
2022-08-18,-0.92097586,0.0,0.0,1.0,1
2022-08-20,-0.85080844,0.0,0.0,1.0,1
2022-08-22,-0.083122104,1.2225847,0.5,0.5,2
2022-08-28,-0.934458,0.0,0.0,1.0,1
2022-08-31,-0.83060807,0.0,0.0,1.0,1
2022-09-04,-0.9537511,0.0,0.0,1.0,1
2022-09-05,-0.4221048,0.0,0.0,0.0,1
2022-09-06,-0.26829916,0.6077891,0.5,0.5,2
2022-09-08,-0.95318514,0.0,0.0,1.0,1
2022-09-14,-0.41611624,0.0,0.0,0.0,1
2022-09-15,0.8602973,0.0,1.0,0.0,1
2022-09-27,-0.52713394,0.57871634,0.0,0.5,2
2022-10-03,-0.37727526,0.68683714,0.0,0.5,2
2022-10-04,0.068349764,0.0,0.0,0.0,1
2022-10-06,-0.37353823,0.50431895,0.0,0.5,2
2022-10-10,-0.48765057,0.0,0.0,1.0,1
2022-10-11,-0.70644027,0.3820184,0.0,0.6666666666666666,3
2022-10-13,-0.93188107,0.0,0.0,1.0,1
2022-10-16,-0.8606665,0.0,0.0,1.0,1
2022-10-18,0.813082,0.0,1.0,0.0,1
2022-10-25,0.18158185,0.0,0.0,0.0,1
2022-11-01,0.54390794,0.0,1.0,0.0,1
2022-11-03,-0.85945386,0.0,0.0,1.0,1
2022-11-04,-0.70855093,0.0,0.0,1.0,1
2022-11-14,0.007088553,0.0,0.0,0.0,1
2022-11-15,0.12780452,0.080396324,0.0,0.0,2
2022-11-16,-0.1792056,0.0,0.0,0.0,1
2022-11-25,-0.03020066,0.0,0.0,0.0,1
2022-11-30,-0.023216665,1.1558692,0.5,0.5,2
2022-12-05,0.3697041,0.0,1.0,0.0,1
2022-12-14,-0.27162898,0.0,0.0,0.0,1
2022-12-15,0.00420291,0.0,0.0,0.0,1
2023-01-09,-0.26003012,0.0,0.0,0.0,1
2023-01-17,-0.866582,0.0,0.0,1.0,1
2023-01-19,-0.22988854,0.0,0.0,0.0,1
2023-01-22,-0.5266087,0.0,0.0,1.0,1
2023-02-03,-0.67520446,0.0,0.0,1.0,1
2023-02-06,-0.40377828,0.0,0.0,0.0,1
2023-02-07,0.35436547,0.6346002,0.5,0.0,2
2023-02-12,0.023253247,0.0,0.0,0.0,1
2023-02-14,-0.19198549,0.18739508,0.0,0.0,2
2023-02-15,-0.08089309,0.44410044,0.3333333333333333,0.0,3
2023-02-16,-0.3300905,0.6848339,0.25,0.5,4
2023-02-17,-0.008964874,0.0,0.0,0.0,1
2023-02-18,-0.859403,0.0,0.0,1.0,1
2023-02-21,-0.65004736,0.43077484,0.0,0.75,4
2023-02-22,-0.440085,0.24374239,0.0,0.5,2
2023-02-23,-0.28165346,1.005068,0.3333333333333333,0.6666666666666666,3
2023-02-24,0.63549066,0.0,1.0,0.0,1
2023-02-27,-0.55598646,0.0,0.0,1.0,1
2023-02-28,-0.7891102,0.1865087,0.0,1.0,2
2023-03-01,0.028313309,1.2028717,0.5,0.5,2
2023-03-02,-0.25975442,0.0,0.0,0.0,1
2023-03-05,-0.7106206,0.0,0.0,1.0,1
2023-03-07,-0.25000513,0.0,0.0,0.0,1
2023-03-08,-0.5022912,0.0,0.0,1.0,1
2023-03-09,0.14870967,0.5808202,0.6666666666666666,0.3333333333333333,3
2023-03-10,-0.026536658,0.0,0.0,0.0,1
2023-03-12,-0.42851388,0.0,0.0,1.0,1
2023-03-24,0.8375516,0.0,1.0,0.0,1
2023-03-25,0.5087013,0.0,1.0,0.0,1
2023-03-30,-0.3542539,0.0,0.0,0.0,1
2023-04-04,-0.06481846,0.0,0.0,0.0,1
2023-04-05,0.08095023,0.0,0.0,0.0,1
2023-04-06,-0.58369017,0.0,0.0,1.0,1
2023-04-21,-0.5662637,0.0,0.0,1.0,1
2023-04-28,0.4556986,0.0,1.0,0.0,1
2023-05-01,0.114501685,1.0197632,0.5,0.5,2
2023-05-07,-0.47266358,0.0,0.0,1.0,1
2023-05-08,-0.9187623,0.0,0.0,1.0,1
2023-05-09,0.27376178,0.6674159,0.5,0.0,2
2023-05-10,-0.23371229,0.0,0.0,0.0,1
2023-05-11,0.4106435,0.55244523,0.5,0.0,2
2023-05-17,-0.025812417,0.92775756,0.5,0.5,2
2023-05-18,-0.96002746,0.0,0.0,1.0,1
2023-05-29,0.6692141,0.0,1.0,0.0,1
2023-06-06,-0.21431069,0.90355116,0.3333333333333333,0.6666666666666666,3
2023-06-08,-0.47378546,0.0,0.0,0.0,1
2023-06-09,-0.0098068975,0.0,0.0,0.0,1
2023-06-11,-0.55102855,0.0,0.0,1.0,1
2023-06-14,-0.31574196,0.8781743,0.5,0.5,2
2023-06-17,-0.8185994,0.0,0.0,1.0,1
2023-06-26,-0.7650032,0.23916975,0.0,1.0,2
2023-06-27,-0.2027786,0.0,0.0,0.0,1
2023-06-29,0.5102761,0.0,1.0,0.0,1
2023-07-03,-0.9561416,0.0,0.0,1.0,1
2023-07-09,-0.5272918,0.0,0.0,1.0,1
2023-07-10,-0.09065062,0.0,0.0,1.0,1
2023-07-12,-0.6394077,0.0,0.0,1.0,1
2023-07-13,-0.6945002,0.23250766,0.0,1.0,3
2023-07-14,0.16783309,0.77360135,0.6666666666666666,0.3333333333333333,3
2023-07-16,-0.78308636,0.0,0.0,1.0,1
2023-07-31,0.45685706,0.0,1.0,0.0,1
2023-08-02,0.048021458,0.0,0.0,0.0,1
2023-08-03,-0.30797955,0.6827661,0.3333333333333333,0.3333333333333333,3
2023-08-07,-0.92036253,0.0,0.0,1.0,1
2023-08-08,0.8688388,0.083490126,1.0,0.0,2
2023-08-09,0.13240618,0.9288118,0.5,0.5,2
2023-08-10,-0.25628215,0.0,0.0,0.0,1
2023-08-12,-0.9535474,0.0,0.0,1.0,1
2023-08-13,-0.46625,0.0,0.0,0.0,1
2023-08-14,0.108438805,0.46004254,0.5,0.0,2
2023-08-15,-0.2676381,0.0,0.0,0.0,1
2023-08-18,-0.12883726,0.0,0.0,0.0,1
2023-08-21,-0.18314043,0.0,0.0,0.0,1
2023-08-30,-0.629469,0.4502745,0.0,0.5,2
2023-09-01,0.2510318,0.0,0.0,0.0,1
2023-09-04,-0.24109271,0.0,0.0,0.0,1
2023-09-06,-0.38054454,0.0,0.0,0.0,1
2023-09-18,-0.53884584,0.0,0.0,1.0,1
2023-09-21,-0.079653025,0.0,0.0,0.0,1
2023-09-24,-0.60816264,0.20104401,0.0,1.0,2
2023-10-01,-0.030870736,0.0,0.0,1.0,1
2023-10-15,-0.5676133,0.0,0.0,1.0,1
2023-10-18,-0.7997451,0.09072417,0.0,1.0,2
2023-10-23,-0.9188267,0.0,0.0,1.0,1
2023-10-25,-0.31492794,0.0,0.0,0.0,1
2023-10-26,0.0876115,0.0,0.0,0.0,1
2023-10-31,-0.23561049,0.0,0.0,0.0,1
2023-11-02,-0.8873597,0.0,0.0,1.0,1
2023-11-03,-0.9429581,0.014787812,0.0,1.0,2
2023-11-08,-0.5791818,0.49835843,0.0,0.5,2
2023-11-14,-0.67573285,0.16691354,0.0,1.0,2
2023-11-15,-0.88471496,0.0,0.0,1.0,1
2023-11-16,0.13212484,0.0,1.0,0.0,1
2023-11-18,-0.026750416,0.0,0.0,0.0,1
2023-11-24,-0.8798156,0.0,0.0,1.0,1
2023-11-25,-0.43152654,0.0,0.0,0.0,1
2023-12-14,-0.22509226,1.0264498,0.5,0.5,2
2023-12-20,-0.20539504,0.0,0.0,0.0,1
2023-12-26,0.18399563,0.3245203,0.5,0.0,2
2023-12-29,-0.7510108,0.0,0.0,1.0,1
2024-01-11,-0.87758315,0.0,0.0,1.0,1
2024-01-13,-0.15572608,0.0,0.0,0.0,1
2024-01-17,-0.55132407,0.52652365,0.0,0.5,2
2024-01-19,-0.25604504,0.0,0.0,0.0,1
2024-01-24,-0.57727545,0.0,0.0,1.0,1
2024-01-31,-0.35334963,0.76412946,0.5,0.5,2
2024-02-06,-0.4927069,0.63845867,0.0,0.5,2
2024-02-07,-0.41866338,0.70699686,0.0,0.5,2
2024-02-14,-0.401122,0.3991106,0.0,0.6666666666666666,3
2024-02-15,-0.87553215,0.0,0.0,1.0,1
2024-02-18,0.011049632,0.031273946,0.0,0.0,2
2024-02-21,-0.34514165,0.0,0.0,0.0,1
2024-02-22,-0.37820435,0.28893834,0.0,0.5,2
2024-02-26,-0.9506152,0.0,0.0,1.0,1
2024-02-27,-0.6278828,0.0,0.0,1.0,1
2024-02-28,0.4325941,0.67824477,0.5,0.0,2
2024-03-05,-0.448309,0.0,0.0,0.0,1
2024-03-06,-0.47119963,0.0,0.0,1.0,1
2024-03-07,-0.4094901,0.0,0.0,0.0,1
2024-03-11,-0.55245674,0.0,0.0,1.0,1
2024-03-13,-0.5485757,0.0,0.0,1.0,1
2024-03-20,-0.58969295,0.0,0.0,1.0,1
2024-03-21,0.8975488,0.0,1.0,0.0,1
2024-03-26,-0.055537686,0.0,0.0,0.0,1
2024-04-02,-0.6708564,0.2563273,0.0,1.0,4
2024-04-10,0.21199535,0.0,0.0,0.0,1
2024-05-09,-0.5413269,0.0,0.0,1.0,1
2024-05-11,-0.9525511,0.0,0.0,1.0,1
2024-05-13,-0.5622401,0.0,0.0,1.0,1
2024-05-14,-0.103021584,0.0,0.0,0.0,1
2024-05-15,-0.7046631,0.0,0.0,1.0,1
2024-05-20,0.0678806,0.0,0.0,0.0,1
2024-05-23,-0.50630075,0.6495564,0.0,0.5,2
2024-06-01,-0.7792355,0.0,0.0,1.0,1
2024-06-03,0.90584457,0.0,1.0,0.0,1
2024-06-07,-0.8368992,0.0,0.0,1.0,1
2024-06-13,-0.6029204,0.34728655,0.0,0.5,2
2024-06-16,-0.57076555,0.0,0.0,1.0,1
2024-06-24,-0.6063027,0.0,0.0,1.0,1
2024-06-27,0.37784475,0.0,1.0,0.0,1
2024-07-15,-0.5484328,0.3098888,0.0,0.6666666666666666,3
2024-07-17,-0.95018476,0.0,0.0,1.0,1
2024-07-19,-0.5819824,0.39892945,0.0,0.75,4
2024-07-24,-0.89099556,0.0,0.0,1.0,1
2024-07-29,-0.3183528,0.0,0.0,0.0,1
2024-07-30,-0.96463335,0.0,0.0,1.0,1
2024-07-31,-0.44576925,0.0,0.0,0.0,1
2024-08-06,0.89936686,0.0,1.0,0.0,1
2024-08-07,-0.62638557,0.31973657,0.0,0.5,2
2024-08-08,-0.9494528,0.0,0.0,1.0,1
2024-08-14,-0.043795895,0.6359272,0.3333333333333333,0.5,6
2024-08-16,-0.56049865,0.0,0.0,1.0,1
2024-08-21,-0.88178086,0.02536785,0.0,1.0,2
2024-08-24,-0.68427503,0.0,0.0,1.0,1
2024-08-27,-0.09695478,0.20929538,0.0,0.0,2
2024-08-29,-0.41319463,0.5316113,0.0,0.5,2
2024-08-30,-0.16181135,0.0,0.0,0.0,1
2024-09-05,-0.2350926,0.0,0.0,0.0,1
2024-09-10,-0.22446834,0.0,0.0,0.0,1
2024-09-12,-0.22836976,0.0,0.0,0.0,1
2024-09-17,-0.20682523,0.0,0.0,0.0,1
2024-09-19,-0.013350628,0.0,0.0,0.0,1
2024-09-20,-0.88812697,0.0,0.0,1.0,1
2024-09-26,-0.42617863,0.0,0.0,0.0,1
2024-09-30,-0.46579,0.0,0.0,0.0,1
2024-10-01,-0.023038846,0.0,0.0,0.0,1
2024-10-02,-0.15713817,1.0123943,0.5,0.5,2
2024-10-05,-0.96368474,0.0,0.0,1.0,1
2024-10-10,-0.96426654,0.0,0.0,1.0,1
2024-10-11,-0.29398626,0.0,0.0,1.0,1
2024-10-14,-0.4080185,0.0,0.0,0.0,1
2024-10-15,-0.48375937,0.0,0.0,1.0,1
2024-10-16,0.10046845,0.0,0.0,0.0,1
2024-10-17,-0.17940748,0.0,0.0,0.0,1
2024-10-19,0.0032428652,0.0,0.0,0.0,1
2024-10-24,0.2992404,0.8356934,0.5,0.0,2
2024-10-30,-0.015300259,0.0,0.0,0.0,1
2024-11-08,-0.9273862,0.0,0.0,1.0,1
2024-11-13,-0.64867866,0.0,0.0,1.0,1
2024-11-15,-0.9005915,0.0,0.0,1.0,1
2024-11-18,-0.5654356,0.0,0.0,1.0,1
2024-11-19,-0.6147282,0.0,0.0,1.0,1
2024-11-28,0.047364727,0.0,0.0,0.0,1
2024-12-02,-0.58375436,0.0,0.0,1.0,1
2024-12-03,-0.88117474,0.10170448,0.0,1.0,2
2024-12-04,0.11233591,0.7232241,0.3333333333333333,0.3333333333333333,3
2024-12-09,-0.05077916,0.0,0.0,0.0,1
2024-12-13,-0.23546468,0.0,0.0,0.0,1
2024-12-16,-0.5026603,0.0,0.0,1.0,1
2024-12-19,-0.14341663,0.0,0.0,0.0,1
2024-12-20,-0.53918916,0.0,0.0,1.0,1
2024-12-31,0.054179467,0.0,0.0,0.0,1
